label,sentence
True,ה מלצרים ש ה בנאי מעריץ שוחים
True,ה קצין ש ה עובדים מכירים נוסע
False,ה חייל ש ה טכנאים אוהבים ישנים
False,ה מלצר ש ה טכנאים אוהב רץ
False,ה טבחים ש שונאים את ה שומר ישן
False,ה טבחים ליד ה טכנאים ישן
False,ה רופאים ש ה שר מעריצים שוחים
True,ה קצין ש מכיר את ה טכנאים שוחה
True,ה מנהל ש מעריץ את ה זמרים שוחה
True,ה מנהל ש שונא את ה נהגים צוחק
True,ה מנהלים ליד ה מלחין שוחים
True,ה טבח ישן ו נוסע
False,ה יועץ ש ה מהנדס מכירים ישן
False,ה טבח ש ה בנאים שונאים שוחים
True,ה מנהלים ש שונאים את ה מלחין צוחקים
False,ה נהג ש ה בנאים מכירים שוחים
True,ה יועצים ש ה מהנדסים אוהבים נוסעים
False,ה קצינים ש ה מלחינים אוהבים ישן
False,ה נהג מאחורי ה מהנדס שוחים
True,ה רופא ש אוהב את ה מהנדסים רוקד
False,ה טבחים ש ה זמרים מכיר ישנים
True,ה מלצרים ש אוהבים את ה מהנדס נוסעים
False,ה מלצרים ש ה שומר שונא שוחה
False,ה רופא ש מעריץ את ה מלחינים ישנים
False,ה טייסים ש ה מהנדס שונאים רצים
True,ה קצין ש ה מלחין מעריץ שוחה
True,ה נהג ש ה מהנדס שונא שוחה
False,ה נהג ש ה בנאי שונא רוקדים
True,ה מלצרים ש ה בנאים מעריצים חיים
True,ה קצין ש ה טכנאי מכיר צוחק
False,ה רופא ליד ה שומר רצים
False,ה מלצר ש ה זמרים מעריץ נוסע
False,ה נהגים ש אוהבים את ה שרים רץ
False,ה קצינים ש אוהבים את ה רקדן חי
True,ה נהג ש שונא את ה טכנאי ישן
True,ה חקלאי ש מעריץ את ה עובד חי
False,ה טייס ש ה עובד שונאים צוחק
True,ה חיילים ש ה טכנאי אוהב שוחים
False,ה יועץ ש ה מהנדס מעריצים נוסע
True,ה חייל ש שונא את ה עובדים רוקד
False,ה חייל ליד ה מלחינים רוקדים
True,ה מלצרים ש ה מהנדס שונא חיים
True,ה מלצר ש אוהב את ה שומרים שוחה
False,ה קצינים ש אוהבים את ה עובד שוחה
True,ה חקלאים ש ה עובד מכיר צוחקים
False,ה מנהל ליד ה נהגים שוחים
True,ה טבח ש ה נהג מכיר ישן
True,ה נהג ש אוהב את ה רקדנים נוסע
False,ה רופא מאחורי ה מהנדסים ישנים
False,ה טבח ש מעריץ את ה זמרים ישנים
True,ה מלצר ש ה עובד מעריץ רץ
False,ה מלצר ש אוהב את ה שר צוחקים
False,ה נהגים ש ה טכנאי מעריצים ישנים
True,ה קצינים מאחורי ה זמרים נוסעים
True,ה טייס ש אוהב את ה מלחין רץ
True,ה יועץ ליד ה טכנאים צוחק
True,ה נהג ש ה עובד מעריץ ישן
True,ה מלצרים ש ה עובד שונא נוסעים
False,ה טייס ש ה מלחינים שונא שוחה
False,ה חייל גר ב מרכז ה עיר ו כותבים ב יומן מדי יום
False,ה נהג ש אוהב את ה בנאי נוסעים
False,ה נהג ליד ה שומר ישנים
False,ה טייסים ש מעריצים את ה זמר צוחק
True,ה חקלאי ש ה מהנדס מכיר רץ
False,ה טייסים ש מכירים את ה טכנאים שוחה
True,ה חייל ש מעריץ את ה זמרים חי
False,ה מלצר ש שונא את ה מהנדס חיים
True,ה טבח ש ה טכנאי מכיר נוסע
False,ה יועצים כותבים ב יומן מדי יום ו דובר חמש שפות שונות
True,ה טבח מאחורי ה טכנאי ישן
False,ה מנהלים ש שונאים את ה טכנאי רץ
True,ה חקלאי ש ה נהג מעריץ רוקד
False,ה יועץ מאחורי ה שרים חיים
False,ה חקלאים ש מעריצים את ה עובד ישן
True,ה חיילים ש ה שומרים אוהבים שוחים
False,ה נהג מאחורי ה נהג חיים
True,ה נהג ש ה שומר מכיר רוקד
True,ה רופאים ש ה זמר מכיר רוקדים
False,ה קצינים ש מעריצים את ה זמר חי
True,ה חקלאים ש ה עובד שונא צוחקים
False,ה רופא ש ה רקדנים מכירים רצים
True,ה קצינים ש ה מהנדס מעריץ שוחים
True,ה מלצרים ש ה בנאים מכירים רוקדים
False,ה חקלאים מאחורי ה טכנאי רוקד
True,ה טייס ליד ה שומר רץ
True,ה רופאים מאחורי ה נהג ישנים
False,ה רופא ש ה שרים שונא רץ
True,ה מלצרים ש ה שרים שונאים נוסעים
False,ה יועצים ש ה מלחינים אוהב ישנים
True,ה מלצר ש ה שומר מעריץ חי
True,ה טבח ש ה מלחינים מעריצים רץ
True,ה יועצים ש מעריצים את ה עובדים רצים
True,ה רופא ש ה נהגים שונאים נוסע
False,ה חיילים ש ה רקדן שונאים צוחקים
False,ה טבח ש ה בנאי מכיר צוחקים
True,ה יועץ ש שונא את ה מלחין רץ
True,ה רופאים ש ה זמרים מעריצים רוקדים
False,ה קצין דובר חמש שפות שונות ו כותבים ב יומן מדי יום
False,ה מלצר נוסע ו צוחקים
False,ה חקלאים ש ה רקדן אוהבים רוקדים
True,ה מלצרים ש ה זמרים שונאים רוקדים
True,ה חיילים ש ה מהנדס מכיר חיים
False,ה חיילים ש אוהבים את ה מהנדסים צוחק
False,ה טבחים ש ה זמר מכירים נוסעים
False,ה חייל ש ה מהנדס מכירים חי
False,ה טייסים ש ה טכנאים מכיר שוחים
False,ה טבח מאחורי ה רקדן נוסעים
True,ה רופא ש ה מלחינים מכירים צוחק
False,ה יועץ ש ה נהג מכירים חי
True,ה נהג ש אוהב את ה שומרים חי
False,ה חייל ש מכיר את ה רקדנים חיים
False,ה רופאים ש ה זמר מכיר שוחה
False,ה נהג ש ה זמרים שונא רץ
False,ה מנהל ש ה עובדים שונא חי
False,ה מנהלים ש ה זמר מעריצים רוקדים
False,ה חייל מאחורי ה נהג חיים
True,ה חיילים אוהבים לצפות ב תוכניות טלוויזיה ו דוברים חמש שפות שונות
False,ה חקלאים ש מעריצים את ה מלחין נוסע
False,ה רופאים ש מעריצים את ה זמרים ישן
True,ה חייל ש ה מלחין מכיר רוקד
False,ה נהגים מאחורי ה שומרים שוחה
False,ה מלצר ש ה שר שונא צוחקים
False,ה חיילים ליד ה זמרים ישן
True,ה טבח ש ה שרים מעריצים צוחק
True,ה חקלאי מאחורי ה מלחין רץ
False,ה מלצר ש ה רקדנים מעריצים נוסעים
False,ה מנהלים ש ה מהנדסים מכיר רוקדים
True,ה חיילים ש מכירים את ה מלחין צוחקים
True,ה קצין ש ה נהג מעריץ רוקד
False,ה נהג ש ה מלחינים מעריץ צוחק
True,ה מנהלים ליד ה מהנדס רצים
False,ה רופאים ש מכירים את ה מהנדסים רוקד
False,ה חיילים ש ה מלחין מכיר רץ
True,ה טבחים ש ה שומרים מעריצים חיים
False,ה חיילים ש ה עובדים שונא שוחים
True,ה טייס ש מכיר את ה בנאי נוסע
True,ה קצינים ש ה שר מכיר צוחקים
False,ה קצינים ש שונאים את ה בנאי שוחה
False,ה מלצר ליד ה מהנדסים שוחים
True,ה מנהל ש מעריץ את ה רקדנים חי
False,ה מלצר ש ה מלחינים מכירים ישנים
True,ה נהגים ש ה מלחין מעריץ צוחקים
True,ה מלצרים ש ה מהנדס אוהב רוקדים
False,ה קצינים ש ה עובדים מעריץ צוחקים
False,ה נהג רוקד ו אוכלים
False,ה טבחים ש ה מלחין שונא רוקד
False,ה חייל ליד ה טכנאי ישנים
False,ה יועצים ש ה טכנאים שונא רצים
True,ה חקלאי ש ה מהנדסים מעריצים חי
False,ה טייסים ש מעריצים את ה שר צוחק
True,ה טייס ש ה שומרים שונאים שוחה
False,ה יועץ ש ה נהג אוהבים נוסע
True,ה טייס ש מכיר את ה מלחין ישן
True,ה חייל ליד ה זמרים רוקד
False,ה מנהלים ש ה טכנאים מכירים שוחה
False,ה נהגים שוחים ו שותה
True,ה טייסים ש ה מהנדס שונא רוקדים
False,ה חקלאים ש ה נהג שונא שוחה
False,ה יועץ מאחורי ה בנאים חיים
False,ה רופאים חיים ו צוחק
True,ה יועצים ש אוהבים את ה בנאי רוקדים
False,ה יועץ ש ה נהגים שונאים רצים
True,ה מלצרים ש אוהבים את ה שרים רצים
False,ה מלצרים ליד ה טכנאים שוחה
True,ה טבחים ש ה שר שונא רוקדים
False,ה מנהלים ש ה עובדים מעריצים רץ
False,ה חקלאים ש ה זמר מכירים חיים
True,ה רופא גר ב מרכז ה עיר ו גר ב מרכז ה עיר
False,ה נהגים ש ה טכנאי שונא רץ
True,ה מלצרים ש מכירים את ה נהג רצים
True,ה טבחים ש ה שומר אוהב נוסעים
False,ה נהג ש ה נהג אוהבים נוסע
True,ה טייסים ש ה מהנדסים מכירים חיים
False,ה יועצים ש שונאים את ה מלחינים צוחק
False,ה מנהלים ש ה שומר שונאים רצים
True,ה טבח ש ה רקדן מכיר רוקד
False,ה מנהל ש ה שומר שונאים צוחק
True,ה רופאים ש מכירים את ה שומרים רוקדים
False,ה טבח ש ה שומר מכיר חיים
True,ה חקלאים ש ה שומר מעריץ רוקדים
True,ה יועצים ש ה שומרים מכירים חיים
True,ה חקלאי ש ה מלחינים מכירים רוקד
False,ה מנהלים ש ה נהגים מעריצים רץ
False,ה חקלאי ש ה רקדן מכיר רצים
True,ה יועץ ש מכיר את ה שומרים נוסע
False,ה קצין מאחורי ה מלחינים נוסעים
False,ה נהג ש ה נהג אוהב נוסעים
True,ה חיילים ש שונאים את ה מהנדסים ישנים
True,ה חיילים ש ה מלחין שונא חיים
True,ה חקלאי רץ ו שותה
True,ה קצין ש שונא את ה מלחינים רוקד
True,ה נהג מאחורי ה רקדנים רץ
True,ה נהג ש ה זמרים אוהבים צוחק
False,ה מנהל ש ה זמר אוהבים שוחה
False,ה טייס ש ה זמרים מעריצים רצים
False,ה רופא ש מכיר את ה מהנדס ישנים
True,ה מנהלים ש אוהבים את ה מהנדס נוסעים
True,ה נהג ש ה מהנדס מכיר רוקד
False,ה טייס ש מכיר את ה נהג רוקדים
True,ה מלצר ש מעריץ את ה זמר חי
False,ה מנהלים ש ה בנאים מכיר צוחקים
False,ה מלצרים ש מעריצים את ה שר שוחה
False,ה יועץ ש ה רקדן מעריץ רצים
False,ה חיילים ש ה שרים מכירים רוקד
True,ה יועץ ליד ה בנאים שוחה
True,ה מנהל ש ה שומרים מכירים שוחה
True,ה חיילים ש ה עובד אוהב צוחקים
False,ה חקלאי ש מעריץ את ה שומרים שוחים
True,ה חייל ש ה עובד מעריץ רץ
False,ה נהג חי ו נוסעים
False,ה יועץ ש מכיר את ה עובדים חיים
True,ה רופאים ש ה שרים מכירים רוקדים
False,ה חקלאים מאחורי ה מהנדסים חי
True,ה יועצים ש שונאים את ה עובד חיים
False,ה חייל ש ה עובדים מעריצים ישנים
True,ה מלצרים ש ה נהג שונא צוחקים
True,ה נהג ש ה זמר אוהב רץ
True,ה טייס ליד ה בנאים נוסע
